gst_id,order_id,payment_id,settlement_date,taxable_fee_amount,gst_rate,cgst_amount,sgst_amount,igst_amount,total_gst_amount
GST71269,ORD11269,PAY71269,2026-04-26,39.31,0.18,0.0,0.0,7.08,7.08
GST71270,ORD11270,PAY71270,2026-04-26,58.32,0.18,0.0,0.0,10.5,10.5
GST71271,ORD11271,PAY71271,2026-04-28,114.75,0.18,0.0,0.0,20.65,20.65
GST71272,ORD11272,PAY71272,2026-04-28,254.32,0.18,0.0,0.0,45.78,45.78
GST71273,ORD11273,PAY71273,2026-04-28,100.68,0.18,0.0,0.0,18.12,18.12
GST71274,ORD11274,PAY71274,2026-04-28,222.97,0.18,0.0,0.0,40.13,40.13
GST71275,ORD11275,PAY71275,2026-04-27,136.2,0.18,0.0,0.0,24.52,24.52
GST71276,ORD11276,PAY71276,2026-04-27,33.12,0.18,0.0,0.0,5.96,5.96
GST71277,ORD11277,PAY71277,2026-04-27,17.6,0.18,0.0,0.0,3.17,3.17
GST71278,ORD11278,PAY71278,2026-04-27,116.78,0.18,0.0,0.0,21.02,21.02
GST71279,ORD11279,PAY71279,2026-04-27,109.09,0.18,0.0,0.0,19.64,19.64
GST71280,ORD11280,PAY71280,2026-04-27,258.16,0.18,0.0,0.0,46.47,46.47
GST71281,ORD11281,PAY71281,2026-04-27,111.95,0.18,0.0,0.0,20.15,20.15
GST71282,ORD11282,PAY71282,2026-04-27,71.15,0.18,0.0,0.0,12.81,12.81
GST71283,ORD11283,PAY71283,2026-04-27,49.71,0.18,4.47,4.47,0.0,8.95
GST71284,ORD11284,PAY71284,2026-04-27,70.45,0.18,0.0,0.0,12.68,12.68
GST71285,ORD11285,PAY71285,2026-04-27,231.59,0.18,20.84,20.84,0.0,41.69
GST71286,ORD11286,PAY71286,2026-04-27,80.14,0.18,7.21,7.21,0.0,14.43
GST71287,ORD11287,PAY71287,2026-04-27,41.79,0.18,3.76,3.76,0.0,7.52
GST71288,ORD11288,PAY71288,2026-04-27,170.81,0.18,0.0,0.0,30.75,30.75
GST71289,ORD11289,PAY71289,2026-04-27,79.72,0.18,0.0,0.0,14.35,14.35
GST71291,ORD11291,PAY71291,2026-04-28,214.35,0.18,0.0,0.0,38.58,38.58
GST71292,ORD11292,PAY71292,2026-04-28,398.74,0.18,0.0,0.0,71.77,71.77
GST71294,ORD11294,PAY71294,2026-04-28,556.0,0.18,50.04,50.04,0.0,100.08
GST71295,ORD11295,PAY71295,2026-04-28,210.09,0.18,0.0,0.0,37.82,37.82
GST71296,ORD11296,PAY71296,2026-04-27,49.59,0.18,0.0,0.0,8.93,8.93
GST71297,ORD11297,PAY71297,2026-04-27,4.17,0.18,0.0,0.0,0.75,0.75
GST71298,ORD11298,PAY71298,2026-04-27,36.7,0.18,0.0,0.0,6.61,6.61
GST71299,ORD11299,PAY71299,2026-04-27,37.75,0.18,0.0,0.0,6.79,6.79
GST71301,ORD11301,PAY71301,2026-04-28,23.55,0.18,0.0,0.0,4.24,4.24
GST71302,ORD11302,PAY71302,2026-04-28,53.93,0.18,0.0,0.0,9.71,9.71
GST71303,ORD11303,PAY71303,2026-04-28,127.78,0.18,0.0,0.0,23.0,23.0
GST71304,ORD11304,PAY71304,2026-04-28,30.29,0.18,0.0,0.0,5.45,5.45
GST71305,ORD11305,PAY71305,2026-04-28,134.46,0.18,0.0,0.0,24.2,24.2
GST71306,ORD11306,PAY71306,2026-04-28,141.46,0.18,0.0,0.0,25.46,25.46
GST71307,ORD11307,PAY71307,2026-04-28,104.12,0.18,0.0,0.0,18.74,18.74
GST71308,ORD11308,PAY71308,2026-04-29,41.8,0.18,0.0,0.0,7.52,7.52
GST71309,ORD11309,PAY71309,2026-04-29,16.66,0.18,0.0,0.0,3.0,3.0
GST71310,ORD11310,PAY71310,2026-04-29,197.12,0.18,0.0,0.0,35.48,35.48
GST71311,ORD11311,PAY71311,2026-04-29,22.43,0.18,0.0,0.0,4.04,4.04
GST71312,ORD11312,PAY71312,2026-04-29,151.43,0.18,0.0,0.0,27.26,27.26
GST71313,ORD11313,PAY71313,2026-04-29,134.81,0.18,0.0,0.0,24.27,24.27
GST71314,ORD11314,PAY71314,2026-04-29,56.2,0.18,0.0,0.0,10.12,10.12
GST71315,ORD11315,PAY71315,2026-04-27,54.67,0.18,0.0,0.0,9.84,9.84
GST71316,ORD11316,PAY71316,2026-04-27,25.52,0.18,0.0,0.0,4.59,4.59
GST71317,ORD11317,PAY71317,2026-04-27,63.35,0.18,0.0,0.0,11.4,11.4
GST71318,ORD11318,PAY71318,2026-04-27,85.12,0.18,0.0,0.0,15.32,15.32
GST71319,ORD11319,PAY71319,2026-04-27,77.92,0.18,7.01,7.01,0.0,14.03
GST71320,ORD11320,PAY71320,2026-04-27,122.54,0.18,0.0,0.0,22.06,22.06
GST71321,ORD11321,PAY71321,2026-04-27,81.42,0.18,0.0,0.0,14.66,14.66
GST71322,ORD11322,PAY71322,2026-04-29,84.89,0.18,0.0,0.0,15.28,15.28
GST71323,ORD11323,PAY71323,2026-04-29,223.37,0.18,0.0,0.0,40.21,40.21
GST71325,ORD11325,PAY71325,2026-04-29,344.96,0.18,0.0,0.0,62.09,62.09
GST71326,ORD11326,PAY71326,2026-04-29,170.15,0.18,0.0,0.0,30.63,30.63
GST71327,ORD11327,PAY71327,2026-04-29,360.97,0.18,0.0,0.0,64.97,64.97
GST71328,ORD11328,PAY71328,2026-04-29,278.17,0.18,0.0,0.0,50.07,50.07
GST71329,ORD11329,PAY71329,2026-04-29,358.37,0.18,0.0,0.0,64.51,64.51
GST71330,ORD11330,PAY71330,2026-04-29,366.18,0.18,0.0,0.0,65.91,65.91
GST71331,ORD11331,PAY71331,2026-04-29,409.72,0.18,0.0,0.0,73.75,73.75
GST71332,ORD11332,PAY71332,2026-04-28,147.56,0.18,0.0,0.0,26.56,26.56
GST71333,ORD11333,PAY71333,2026-04-28,46.87,0.18,0.0,0.0,8.44,8.44
GST71335,ORD11335,PAY71335,2026-04-28,10.72,0.18,0.0,0.0,1.93,1.93
GST71336,ORD11336,PAY71336,2026-04-28,75.71,0.18,0.0,0.0,13.63,13.63
GST71337,ORD11337,PAY71337,2026-04-28,65.89,0.18,0.0,0.0,11.86,11.86
GST71338,ORD11338,PAY71338,2026-04-28,45.58,0.18,0.0,0.0,8.2,8.2
GST71339,ORD11339,PAY71339,2026-04-28,201.51,0.18,0.0,0.0,36.27,36.27
GST71340,ORD11340,PAY71340,2026-04-29,37.16,0.18,0.0,0.0,6.69,6.69
GST71341,ORD11341,PAY71341,2026-04-29,580.06,0.18,0.0,0.0,104.41,104.41
GST71342,ORD11342,PAY71342,2026-04-29,511.89,0.18,0.0,0.0,92.14,92.14
GST71343,ORD11343,PAY71343,2026-04-29,545.59,0.18,0.0,0.0,98.21,98.21
GST71345,ORD11345,PAY71345,2026-04-29,478.0,0.18,0.0,0.0,86.04,86.04
GST71346,ORD11346,PAY71346,2026-04-29,194.29,0.18,0.0,0.0,34.97,34.97
GST71347,ORD11347,PAY71347,2026-04-28,48.16,0.18,0.0,0.0,8.67,8.67
GST71348,ORD11348,PAY71348,2026-04-28,14.98,0.18,0.0,0.0,2.7,2.7
GST71349,ORD11349,PAY71349,2026-04-28,54.76,0.18,4.93,4.93,0.0,9.86
GST71350,ORD11350,PAY71350,2026-04-28,63.28,0.18,0.0,0.0,11.39,11.39
GST71351,ORD11351,PAY71351,2026-04-28,15.79,0.18,0.0,0.0,2.84,2.84
GST71352,ORD11352,PAY71352,2026-04-28,20.24,0.18,0.0,0.0,3.64,3.64
GST71353,ORD11353,PAY71353,2026-04-28,42.14,0.18,0.0,0.0,7.59,7.59
GST71354,ORD11354,PAY71354,2026-04-28,46.32,0.18,0.0,0.0,8.34,8.34
GST71355,ORD11355,PAY71355,2026-04-28,28.62,0.18,0.0,0.0,5.15,5.15
GST71356,ORD11356,PAY71356,2026-04-29,166.94,0.18,0.0,0.0,30.05,30.05
GST71357,ORD11357,PAY71357,2026-04-29,122.79,0.18,0.0,0.0,22.1,22.1
GST71358,ORD11358,PAY71358,2026-04-29,188.78,0.18,0.0,0.0,33.98,33.98
GST71360,ORD11360,PAY71360,2026-04-29,81.49,0.18,0.0,0.0,14.67,14.67
GST71361,ORD11361,PAY71361,2026-04-29,74.59,0.18,0.0,0.0,13.43,13.43
GST71363,ORD11363,PAY71363,2026-04-29,135.96,0.18,0.0,0.0,24.47,24.47
GST71364,ORD11364,PAY71364,2026-04-29,83.32,0.18,0.0,0.0,15.0,15.0
GST71366,ORD11366,PAY71366,2026-04-30,63.77,0.18,0.0,0.0,11.48,11.48
GST71367,ORD11367,PAY71367,2026-04-30,105.57,0.18,0.0,0.0,19.0,19.0
GST71368,ORD11368,PAY71368,2026-04-30,40.97,0.18,0.0,0.0,7.37,7.37
GST71369,ORD11369,PAY71369,2026-04-28,59.05,0.18,5.32,5.32,0.0,10.63
GST71370,ORD11370,PAY71370,2026-04-28,72.37,0.18,0.0,0.0,13.03,13.03
GST71371,ORD11371,PAY71371,2026-04-28,54.44,0.18,0.0,0.0,9.8,9.8
GST71372,ORD11372,PAY71372,2026-04-28,48.14,0.18,4.33,4.33,0.0,8.67
GST71373,ORD11373,PAY71373,2026-04-28,109.75,0.18,0.0,0.0,19.75,19.75
GST71374,ORD11374,PAY71374,2026-04-28,16.29,0.18,0.0,0.0,2.93,2.93
GST71375,ORD11375,PAY71375,2026-04-28,76.98,0.18,6.93,6.93,0.0,13.86
GST71376,ORD11376,PAY71376,2026-04-28,69.01,0.18,0.0,0.0,12.42,12.42
GST71377,ORD11377,PAY71377,2026-04-28,46.99,0.18,0.0,0.0,8.46,8.46
GST71378,ORD11378,PAY71378,2026-04-30,279.35,0.18,0.0,0.0,50.28,50.28
GST71379,ORD11379,PAY71379,2026-04-30,250.29,0.18,0.0,0.0,45.05,45.05
GST71380,ORD11380,PAY71380,2026-04-30,376.69,0.18,0.0,0.0,67.8,67.8
GST71381,ORD11381,PAY71381,2026-04-30,209.54,0.18,0.0,0.0,37.72,37.72
GST71382,ORD11382,PAY71382,2026-04-30,221.56,0.18,0.0,0.0,39.88,39.88
GST71383,ORD11383,PAY71383,2026-04-29,197.95,0.18,0.0,0.0,35.63,35.63
GST71384,ORD11384,PAY71384,2026-04-29,55.27,0.18,0.0,0.0,9.95,9.95
GST71385,ORD11385,PAY71385,2026-04-29,177.49,0.18,0.0,0.0,31.95,31.95
GST71386,ORD11386,PAY71386,2026-04-29,257.5,0.18,0.0,0.0,46.35,46.35
GST71387,ORD11387,PAY71387,2026-04-29,93.0,0.18,0.0,0.0,16.74,16.74
GST71388,ORD11388,PAY71388,2026-04-29,81.24,0.18,0.0,0.0,14.62,14.62
GST71389,ORD11389,PAY71389,2026-04-29,97.4,0.18,0.0,0.0,17.53,17.53
GST71390,ORD11390,PAY71390,2026-04-29,55.96,0.18,0.0,0.0,10.07,10.07
GST71391,ORD11391,PAY71391,2026-04-29,162.86,0.18,0.0,0.0,29.31,29.31
GST71393,ORD11393,PAY71393,2026-04-29,108.06,0.18,0.0,0.0,19.45,19.45
GST71394,ORD11394,PAY71394,2026-04-29,49.11,0.18,4.42,4.42,0.0,8.84
GST71395,ORD11395,PAY71395,2026-04-29,95.93,0.18,0.0,0.0,17.27,17.27
GST71396,ORD11396,PAY71396,2026-04-29,39.92,0.18,0.0,0.0,7.19,7.19
GST71397,ORD11397,PAY71397,2026-04-30,603.68,0.18,0.0,0.0,108.66,108.66
GST71398,ORD11398,PAY71398,2026-04-30,32.52,0.18,0.0,0.0,5.85,5.85
GST71399,ORD11399,PAY71399,2026-04-30,223.07,0.18,0.0,0.0,40.15,40.15
GST71401,ORD11401,PAY71401,2026-04-30,69.79,0.18,0.0,0.0,12.56,12.56
GST71402,ORD11402,PAY71402,2026-04-30,93.32,0.18,8.4,8.4,0.0,16.8
GST71403,ORD11403,PAY71403,2026-04-29,50.37,0.18,0.0,0.0,9.07,9.07
GST71404,ORD11404,PAY71404,2026-04-29,41.68,0.18,0.0,0.0,7.5,7.5
GST71405,ORD11405,PAY71405,2026-04-29,64.84,0.18,0.0,0.0,11.67,11.67
GST71406,ORD11406,PAY71406,2026-04-29,10.75,0.18,0.0,0.0,1.93,1.93
GST71407,ORD11407,PAY71407,2026-04-29,40.64,0.18,0.0,0.0,7.32,7.32
GST71408,ORD11408,PAY71408,2026-04-30,136.63,0.18,0.0,0.0,24.59,24.59
GST71409,ORD11409,PAY71409,2026-04-30,208.97,0.18,0.0,0.0,37.61,37.61
GST71410,ORD11410,PAY71410,2026-04-30,35.76,0.18,0.0,0.0,6.44,6.44
GST71411,ORD11411,PAY71411,2026-04-30,131.22,0.18,0.0,0.0,23.62,23.62
GST71412,ORD11412,PAY71412,2026-04-30,78.41,0.18,0.0,0.0,14.11,14.11
GST71413,ORD11413,PAY71413,2026-04-30,89.63,0.18,0.0,0.0,16.13,16.13
GST71414,ORD11414,PAY71414,2026-04-30,231.8,0.18,0.0,0.0,41.72,41.72
GST71415,ORD11415,PAY71415,2026-05-01,40.99,0.18,0.0,0.0,7.38,7.38
GST71416,ORD11416,PAY71416,2026-05-01,98.74,0.18,0.0,0.0,17.77,17.77
GST71417,ORD11417,PAY71417,2026-05-01,323.57,0.18,0.0,0.0,58.24,58.24
GST71418,ORD11418,PAY71418,2026-05-01,249.06,0.18,0.0,0.0,44.83,44.83
GST71419,ORD11419,PAY71419,2026-05-01,188.32,0.18,0.0,0.0,33.9,33.9
GST71420,ORD11420,PAY71420,2026-04-29,42.96,0.18,0.0,0.0,7.73,7.73
GST71421,ORD11421,PAY71421,2026-04-29,75.94,0.18,6.83,6.83,0.0,13.67
GST71422,ORD11422,PAY71422,2026-04-29,79.69,0.18,0.0,0.0,14.34,14.34
GST71424,ORD11424,PAY71424,2026-04-29,73.65,0.18,0.0,0.0,13.26,13.26
GST71425,ORD11425,PAY71425,2026-04-29,135.85,0.18,0.0,0.0,24.45,24.45
GST71426,ORD11426,PAY71426,2026-05-01,559.06,0.18,0.0,0.0,100.63,100.63
GST71427,ORD11427,PAY71427,2026-05-01,408.79,0.18,0.0,0.0,73.58,73.58
GST71428,ORD11428,PAY71428,2026-05-01,250.56,0.18,0.0,0.0,45.1,45.1
GST71430,ORD11430,PAY71430,2026-04-30,75.74,0.18,6.82,6.82,0.0,13.63
GST71431,ORD11431,PAY71431,2026-04-30,189.32,0.18,0.0,0.0,34.08,34.08
GST71432,ORD11432,PAY71432,2026-04-30,171.89,0.18,0.0,0.0,30.94,30.94
GST71433,ORD11433,PAY71433,2026-04-30,220.29,0.18,0.0,0.0,39.65,39.65
GST71434,ORD11434,PAY71434,2026-04-30,99.85,0.18,0.0,0.0,17.97,17.97
GST71435,ORD11435,PAY71435,2026-04-30,39.01,0.18,0.0,0.0,7.02,7.02
GST71436,ORD11436,PAY71436,2026-04-30,156.27,0.18,0.0,0.0,28.13,28.13
GST71437,ORD11437,PAY71437,2026-04-30,230.48,0.18,20.75,20.75,0.0,41.49
GST71438,ORD11438,PAY71438,2026-04-30,108.86,0.18,0.0,0.0,19.59,19.59
GST71440,ORD11440,PAY71440,2026-05-01,41.48,0.18,0.0,0.0,7.47,7.47
GST71441,ORD11441,PAY71441,2026-05-01,408.58,0.18,0.0,0.0,73.54,73.54
GST71443,ORD11443,PAY71443,2026-05-01,605.74,0.18,0.0,0.0,109.03,109.03
GST71445,ORD11445,PAY71445,2026-05-01,212.21,0.18,0.0,0.0,38.2,38.2
GST71446,ORD11446,PAY71446,2026-05-01,50.06,0.18,0.0,0.0,9.01,9.01
GST71447,ORD11447,PAY71447,2026-05-01,39.27,0.18,0.0,0.0,7.07,7.07
GST71449,ORD11449,PAY71449,2026-04-30,3.17,0.18,0.0,0.0,0.57,0.57
GST71450,ORD11450,PAY71450,2026-04-30,13.34,0.18,0.0,0.0,2.4,2.4
GST71451,ORD11451,PAY71451,2026-04-30,66.11,0.18,0.0,0.0,11.9,11.9
GST71452,ORD11452,PAY71452,2026-04-30,31.38,0.18,0.0,0.0,5.65,5.65
GST71453,ORD11453,PAY71453,2026-04-30,21.5,0.18,0.0,0.0,3.87,3.87
GST71454,ORD11454,PAY71454,2026-05-01,47.77,0.18,0.0,0.0,8.6,8.6
GST71455,ORD11455,PAY71455,2026-05-01,38.0,0.18,0.0,0.0,6.84,6.84
GST71456,ORD11456,PAY71456,2026-05-01,241.82,0.18,0.0,0.0,43.53,43.53
GST71457,ORD11457,PAY71457,2026-05-01,14.62,0.18,0.0,0.0,2.63,2.63
GST71458,ORD11458,PAY71458,2026-05-02,280.53,0.18,0.0,0.0,50.5,50.5
GST71459,ORD11459,PAY71459,2026-05-02,60.98,0.18,0.0,0.0,10.98,10.98
GST71462,ORD11462,PAY71462,2026-05-02,137.15,0.18,0.0,0.0,24.69,24.69
GST71463,ORD11463,PAY71463,2026-05-02,123.19,0.18,0.0,0.0,22.17,22.17
GST71464,ORD11464,PAY71464,2026-05-02,81.91,0.18,0.0,0.0,14.74,14.74
GST71465,ORD11465,PAY71465,2026-05-02,433.56,0.18,0.0,0.0,78.04,78.04
GST71466,ORD11466,PAY71466,2026-05-02,242.44,0.18,0.0,0.0,43.64,43.64
GST71467,ORD11467,PAY71467,2026-04-30,22.99,0.18,0.0,0.0,4.14,4.14
GST71468,ORD11468,PAY71468,2026-04-30,58.7,0.18,0.0,0.0,10.57,10.57
GST71469,ORD11469,PAY71469,2026-04-30,6.37,0.18,0.0,0.0,1.15,1.15
GST71470,ORD11470,PAY71470,2026-04-30,32.7,0.18,0.0,0.0,5.89,5.89
GST71471,ORD11471,PAY71471,2026-04-30,65.36,0.18,0.0,0.0,11.76,11.76
GST71473,ORD11473,PAY71473,2026-04-30,110.38,0.18,0.0,0.0,19.87,19.87
GST71474,ORD11474,PAY71474,2026-04-30,76.12,0.18,0.0,0.0,13.7,13.7
GST71475,ORD11475,PAY71475,2026-05-02,413.49,0.18,0.0,0.0,74.43,74.43
GST71476,ORD11476,PAY71476,2026-05-02,287.67,0.18,0.0,0.0,51.78,51.78
GST71477,ORD11477,PAY71477,2026-05-02,135.83,0.18,0.0,0.0,24.45,24.45
GST71478,ORD11478,PAY71478,2026-05-02,278.17,0.18,0.0,0.0,50.07,50.07
GST71479,ORD11479,PAY71479,2026-05-01,56.41,0.18,0.0,0.0,10.15,10.15
GST71480,ORD11480,PAY71480,2026-05-01,36.32,0.18,0.0,0.0,6.54,6.54
GST71481,ORD11481,PAY71481,2026-05-01,20.31,0.18,0.0,0.0,3.66,3.66
GST71482,ORD11482,PAY71482,2026-05-01,149.65,0.18,0.0,0.0,26.94,26.94
GST71483,ORD11483,PAY71483,2026-05-01,93.86,0.18,0.0,0.0,16.89,16.89
GST71484,ORD11484,PAY71484,2026-05-01,32.64,0.18,0.0,0.0,5.88,5.88
GST71485,ORD11485,PAY71485,2026-05-01,29.51,0.18,0.0,0.0,5.31,5.31
GST71486,ORD11486,PAY71486,2026-05-01,137.84,0.18,12.4,12.4,0.0,24.81
GST71487,ORD11487,PAY71487,2026-05-01,118.08,0.18,0.0,0.0,21.25,21.25
GST71488,ORD11488,PAY71488,2026-05-01,183.12,0.18,0.0,0.0,32.96,32.96
GST71489,ORD11489,PAY71489,2026-05-01,158.22,0.18,0.0,0.0,28.48,28.48
GST71490,ORD11490,PAY71490,2026-05-01,250.45,0.18,0.0,0.0,45.08,45.08
GST71491,ORD11491,PAY71491,2026-05-01,142.97,0.18,0.0,0.0,25.73,25.73
GST71492,ORD11492,PAY71492,2026-05-01,93.87,0.18,8.45,8.45,0.0,16.9
GST71493,ORD11493,PAY71493,2026-05-02,256.23,0.18,0.0,0.0,46.12,46.12
GST71494,ORD11494,PAY71494,2026-05-02,291.84,0.18,0.0,0.0,52.53,52.53
GST71496,ORD11496,PAY71496,2026-05-02,121.9,0.18,0.0,0.0,21.94,21.94
GST71498,ORD11498,PAY71498,2026-05-01,32.42,0.18,0.0,0.0,5.84,5.84
GST71499,ORD11499,PAY71499,2026-05-01,78.2,0.18,7.04,7.04,0.0,14.08
GST71500,ORD11500,PAY71500,2026-05-01,25.11,0.18,0.0,0.0,4.52,4.52
GST71501,ORD11501,PAY71501,2026-05-02,147.33,0.18,0.0,0.0,26.52,26.52
GST71502,ORD11502,PAY71502,2026-05-02,16.75,0.18,0.0,0.0,3.01,3.01
GST71504,ORD11504,PAY71504,2026-05-02,196.94,0.18,17.73,17.73,0.0,35.45
GST71505,ORD11505,PAY71505,2026-05-02,57.33,0.18,0.0,0.0,10.32,10.32
GST71506,ORD11506,PAY71506,2026-05-03,217.95,0.18,0.0,0.0,39.23,39.23
GST71507,ORD11507,PAY71507,2026-05-03,284.0,0.18,0.0,0.0,51.12,51.12
GST71508,ORD11508,PAY71508,2026-05-03,186.33,0.18,0.0,0.0,33.54,33.54
GST71509,ORD11509,PAY71509,2026-05-03,349.62,0.18,0.0,0.0,62.93,62.93
GST71510,ORD11510,PAY71510,2026-05-01,90.3,0.18,0.0,0.0,16.25,16.25
GST71513,ORD11513,PAY71513,2026-05-03,251.83,0.18,0.0,0.0,45.33,45.33
GST71514,ORD11514,PAY71514,2026-05-03,211.65,0.18,0.0,0.0,38.1,38.1
GST71515,ORD11515,PAY71515,2026-05-03,215.31,0.18,0.0,0.0,38.76,38.76
GST71516,ORD11516,PAY71516,2026-05-03,420.19,0.18,0.0,0.0,75.63,75.63
GST71517,ORD11517,PAY71517,2026-05-03,161.39,0.18,0.0,0.0,29.05,29.05
GST71518,ORD11518,PAY71518,2026-05-03,470.16,0.18,0.0,0.0,84.63,84.63
GST71519,ORD11519,PAY71519,2026-05-03,286.69,0.18,0.0,0.0,51.6,51.6
GST71520,ORD11520,PAY71520,2026-05-03,169.29,0.18,0.0,0.0,30.47,30.47
GST71521,ORD11521,PAY71521,2026-05-03,442.62,0.18,0.0,0.0,79.67,79.67
GST71522,ORD11522,PAY71522,2026-05-03,149.68,0.18,0.0,0.0,26.94,26.94
GST71524,ORD11524,PAY71524,2026-05-02,235.62,0.18,0.0,0.0,42.41,42.41
GST71525,ORD11525,PAY71525,2026-05-02,231.45,0.18,0.0,0.0,41.66,41.66
GST71527,ORD11527,PAY71527,2026-05-02,29.56,0.18,0.0,0.0,5.32,5.32
GST71528,ORD11528,PAY71528,2026-05-02,46.58,0.18,0.0,0.0,8.38,8.38
GST71529,ORD11529,PAY71529,2026-05-02,241.28,0.18,0.0,0.0,43.43,43.43
GST71530,ORD11530,PAY71530,2026-05-02,239.44,0.18,0.0,0.0,43.1,43.1
GST71531,ORD11531,PAY71531,2026-05-02,148.49,0.18,0.0,0.0,26.73,26.73
GST71532,ORD11532,PAY71532,2026-05-02,31.8,0.18,0.0,0.0,5.72,5.72
GST71533,ORD11533,PAY71533,2026-05-02,70.1,0.18,0.0,0.0,12.62,12.62
GST71534,ORD11534,PAY71534,2026-05-02,215.2,0.18,0.0,0.0,38.74,38.74
GST71535,ORD11535,PAY71535,2026-05-03,345.95,0.18,0.0,0.0,62.27,62.27
GST71536,ORD11536,PAY71536,2026-05-03,348.58,0.18,0.0,0.0,62.74,62.74
GST71537,ORD11537,PAY71537,2026-05-03,65.85,0.18,5.92,5.92,0.0,11.85
GST71538,ORD11538,PAY71538,2026-05-03,358.17,0.18,32.23,32.23,0.0,64.47
GST71539,ORD11539,PAY71539,2026-05-03,488.66,0.18,0.0,0.0,87.96,87.96
GST71540,ORD11540,PAY71540,2026-05-03,87.35,0.18,0.0,0.0,15.72,15.72
GST71541,ORD11541,PAY71541,2026-05-03,186.76,0.18,0.0,0.0,33.62,33.62
GST71542,ORD11542,PAY71542,2026-05-03,346.93,0.18,31.23,31.23,0.0,62.45
GST71543,ORD11543,PAY71543,2026-05-03,290.34,0.18,26.13,26.13,0.0,52.26
GST71544,ORD11544,PAY71544,2026-05-03,240.32,0.18,0.0,0.0,43.26,43.26
GST71545,ORD11545,PAY71545,2026-05-02,60.49,0.18,0.0,0.0,10.89,10.89
GST71546,ORD11546,PAY71546,2026-05-02,31.69,0.18,0.0,0.0,5.7,5.7
GST71547,ORD11547,PAY71547,2026-05-02,11.35,0.18,0.0,0.0,2.04,2.04
GST71548,ORD11548,PAY71548,2026-05-02,45.75,0.18,0.0,0.0,8.23,8.23
GST71549,ORD11549,PAY71549,2026-05-02,15.91,0.18,0.0,0.0,2.86,2.86
GST71550,ORD11550,PAY71550,2026-05-03,212.92,0.18,0.0,0.0,38.33,38.33
GST71551,ORD11551,PAY71551,2026-05-03,103.59,0.18,0.0,0.0,18.65,18.65
GST71552,ORD11552,PAY71552,2026-05-03,18.04,0.18,0.0,0.0,3.25,3.25
GST71553,ORD11553,PAY71553,2026-05-03,17.27,0.18,0.0,0.0,3.11,3.11
GST71554,ORD11554,PAY71554,2026-05-03,22.62,0.18,0.0,0.0,4.07,4.07
GST71555,ORD11555,PAY71555,2026-05-03,207.45,0.18,0.0,0.0,37.34,37.34
GST71556,ORD11556,PAY71556,2026-05-03,154.07,0.18,0.0,0.0,27.73,27.73
GST71557,ORD11557,PAY71557,2026-05-04,380.29,0.18,0.0,0.0,68.45,68.45
GST71559,ORD11559,PAY71559,2026-05-04,128.63,0.18,0.0,0.0,23.15,23.15
GST71560,ORD11560,PAY71560,2026-05-04,47.18,0.18,0.0,0.0,8.49,8.49
GST71561,ORD11561,PAY71561,2026-05-04,31.37,0.18,0.0,0.0,5.65,5.65
GST71562,ORD11562,PAY71562,2026-05-04,292.24,0.18,0.0,0.0,52.6,52.6
GST71563,ORD11563,PAY71563,2026-05-02,14.04,0.18,0.0,0.0,2.53,2.53
GST71564,ORD11564,PAY71564,2026-05-02,29.76,0.18,0.0,0.0,5.36,5.36
GST71565,ORD11565,PAY71565,2026-05-02,111.72,0.18,0.0,0.0,20.11,20.11
GST71566,ORD11566,PAY71566,2026-05-02,51.18,0.18,0.0,0.0,9.21,9.21
GST71567,ORD11567,PAY71567,2026-05-02,36.41,0.18,0.0,0.0,6.55,6.55
GST71568,ORD11568,PAY71568,2026-05-02,101.08,0.18,0.0,0.0,18.19,18.19
GST71569,ORD11569,PAY71569,2026-05-02,108.63,0.18,0.0,0.0,19.55,19.55
GST71570,ORD11570,PAY71570,2026-05-02,84.02,0.18,0.0,0.0,15.12,15.12
GST71571,ORD11571,PAY71571,2026-05-02,19.3,0.18,0.0,0.0,3.47,3.47
GST71572,ORD11572,PAY71572,2026-05-02,47.89,0.18,0.0,0.0,8.62,8.62
GST71573,ORD11573,PAY71573,2026-05-04,513.82,0.18,0.0,0.0,92.49,92.49
GST71575,ORD11575,PAY71575,2026-05-04,415.92,0.18,0.0,0.0,74.87,74.87
GST71576,ORD11576,PAY71576,2026-05-04,336.05,0.18,0.0,0.0,60.49,60.49
GST71577,ORD11577,PAY71577,2026-05-03,78.59,0.18,0.0,0.0,14.15,14.15
GST71578,ORD11578,PAY71578,2026-05-03,110.19,0.18,0.0,0.0,19.83,19.83
GST71579,ORD11579,PAY71579,2026-05-03,177.82,0.18,0.0,0.0,32.01,32.01
GST71580,ORD11580,PAY71580,2026-05-03,180.73,0.18,16.27,16.27,0.0,32.53
GST71581,ORD11581,PAY71581,2026-05-03,76.91,0.18,0.0,0.0,13.84,13.84
GST71582,ORD11582,PAY71582,2026-05-03,94.14,0.18,0.0,0.0,16.95,16.95
GST71583,ORD11583,PAY71583,2026-05-03,187.38,0.18,16.86,16.86,0.0,33.73
GST71584,ORD11584,PAY71584,2026-05-03,243.15,0.18,0.0,0.0,43.77,43.77
GST71585,ORD11585,PAY71585,2026-05-03,92.31,0.18,0.0,0.0,16.62,16.62
GST71586,ORD11586,PAY71586,2026-05-03,104.61,0.18,0.0,0.0,18.83,18.83
GST71587,ORD11587,PAY71587,2026-05-04,108.16,0.18,0.0,0.0,19.47,19.47
